0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 -1

1 0 4020
1 1 0
1 2 0
1 3 0
1 4 0
1 5 0
1 6 0
1 7 0
1 8 -1

2 0 3948
2 1 0
2 2 0
2 3 0
2 4 0
2 5 0
2 6 0
2 7 0
2 8 -1

3 0 3855
3 1 0
3 2 0
3 3 0
3 4 0
3 5 0
3 6 0
3 7 0
3 8 -1

4 0 3839
4 1 0
4 2 0
4 3 0
4 4 0
4 5 0
4 6 0
4 7 0
4 8 -1

5 0 3773
5 1 0
5 2 0
5 3 0
5 4 0
5 5 0
5 6 0
5 7 0
5 8 -1

6 0 3838
6 1 4332
6 2 0
6 3 0
6 4 0
6 5 0
6 6 0
6 7 0
6 8 -1

7 0 4062
7 1 4118
7 2 0
7 3 0
7 4 0
7 5 0
7 6 0
7 7 0
7 8 -1

8 0 4036
8 1 4191
8 2 0
8 3 0
8 4 0
8 5 0
8 6 0
8 7 0
8 8 -1

9 0 3893
9 1 4293
9 2 0
9 3 0
9 4 0
9 5 0
9 6 0
9 7 0
9 8 -1

10 0 4002
10 1 4255
10 2 4639
10 3 0
10 4 0
10 5 0
10 6 0
10 7 0
10 8 -1

11 0 4054
11 1 4157
11 2 4299
11 3 0
11 4 0
11 5 0
11 6 0
11 7 0
11 8 -1

12 0 3911
12 1 4083
12 2 4204
12 3 0
12 4 0
12 5 0
12 6 0
12 7 0
12 8 -1

13 0 4000
13 1 4055
13 2 4169
13 3 0
13 4 0
13 5 0
13 6 0
13 7 0
13 8 -1

14 0 4005
14 1 4027
14 2 4108
14 3 4190
14 4 0
14 5 0
14 6 0
14 7 0
14 8 -1

15 0 3919
15 1 3957
15 2 4199
15 3 4067
15 4 0
15 5 0
15 6 0
15 7 0
15 8 -1

16 0 3994
16 1 4028
16 2 4178
16 3 4158
16 4 0
16 5 0
16 6 0
16 7 0
16 8 -1

17 0 3939
17 1 4015
17 2 4038
17 3 4065
17 4 0
17 5 0
17 6 0
17 7 0
17 8 -1

18 0 3866
18 1 4075
18 2 4140
18 3 4054
18 4 3942
18 5 0
18 6 0
18 7 0
18 8 -1

19 0 3965
19 1 4022
19 2 4060
19 3 4104
19 4 4056
19 5 0
19 6 0
19 7 0
19 8 -1

20 0 3954
20 1 4054
20 2 4012
20 3 4058
20 4 3936
20 5 0
20 6 0
20 7 0
20 8 -1

21 0 4001
21 1 3958
21 2 3990
21 3 3891
21 4 3935
21 5 0
21 6 0
21 7 0
21 8 -1

22 0 4054
22 1 4010
22 2 3930
22 3 4058
22 4 3832
22 5 3722
22 6 0
22 7 0
22 8 -1

23 0 3830
23 1 4000
23 2 3848
23 3 4000
23 4 3793
23 5 3629
23 6 0
23 7 0
23 8 -1

24 0 3827
24 1 3940
24 2 3859
24 3 3896
24 4 3915
24 5 3580
24 6 0
24 7 0
24 8 -1

25 0 3909
25 1 4070
25 2 3920
25 3 3925
25 4 3963
25 5 3960
25 6 0
25 7 0
25 8 -1

26 0 0
26 1 3985
26 2 3845
26 3 3949
26 4 3958
26 5 4126
26 6 0
26 7 0
26 8 -1

27 0 0
27 1 0
27 2 3855
27 3 3871
27 4 3976
27 5 4040
27 6 4330
27 7 0
27 8 -1

28 0 0
28 1 0
28 2 0
28 3 3937
28 4 3769
28 5 3971
28 6 4062
28 7 0
28 8 -1

29 0 0
29 1 0
29 2 0
29 3 0
29 4 3976
29 5 4065
29 6 4049
29 7 0
29 8 -1

30 0 0
30 1 0
30 2 0
30 3 0
30 4 0
30 5 3880
30 6 3948
30 7 0
30 8 -1

31 0 0
31 1 0
31 2 0
31 3 0
31 4 0
31 5 0
31 6 3924
31 7 0
31 8 -1

32 0 0
32 1 0
32 2 0
32 3 0
32 4 0
32 5 0
32 6 0
32 7 4028
32 8 -1

